path,width,height,mode,format
..\data\raw\img6935_C.jpg,1421,1601,RGB,JPEG
..\data\raw\img6935_D.jpg,1421,1601,RGB,JPEG
..\data\raw\img6936_A.jpg,1649,1855,RGB,JPEG
..\data\raw\img6936_B.jpg,1653,1834,RGB,JPEG
..\data\raw\img6937_A.jpg,1091,1464,RGB,JPEG
..\data\raw\img6937_A_2.jpg,928,1192,RGB,JPEG
..\data\raw\img6937_B.jpg,1021,1246,RGB,JPEG
..\data\raw\img6937_B_2.jpg,928,1192,RGB,JPEG
..\data\raw\img6937_C.jpg,920,1183,RGB,JPEG
..\data\raw\img6937_D.jpg,992,1159,RGB,JPEG
..\data\raw\img6938_single.jpg,3058,2071,RGB,JPEG
..\data\raw\img6939_B.jpg,760,1277,RGB,JPEG
..\data\raw\img6939_C.jpg,732,1430,RGB,JPEG
..\data\raw\img693_A.jpg,1519,1009,RGB,JPEG
..\data\raw\img693_B.jpg,1509,1014,RGB,JPEG
..\data\raw\img693_C.jpg,1514,1013,RGB,JPEG
..\data\raw\img693_D.jpg,1488,1021,RGB,JPEG
..\data\raw\img6940_A.jpg,1340,839,RGB,JPEG
..\data\raw\img6940_B.jpg,963,812,RGB,JPEG
..\data\raw\img6941_B.jpg,1047,1140,RGB,JPEG
..\data\raw\img6942_A.jpg,837,782,RGB,JPEG
..\data\raw\img6942_B.jpg,844,797,RGB,JPEG
..\data\raw\img6943_A.jpg,3055,525,RGB,JPEG
..\data\raw\img6943_B.jpg,3049,503,RGB,JPEG
..\data\raw\img6944_A.jpg,1149,908,RGB,JPEG
..\data\raw\img6944_B.jpg,1161,910,RGB,JPEG
..\data\raw\img6945_single.jpg,1720,1418,RGB,JPEG
..\data\raw\img6946_single.jpg,1719,1495,RGB,JPEG
..\data\raw\img6947_single.jpg,1720,1418,RGB,JPEG
..\data\raw\img6948_single.jpg,1720,1372,RGB,JPEG
..\data\raw\img6949_A.jpg,993,828,RGB,JPEG
..\data\raw\img6949_C.jpg,1015,833,RGB,JPEG
..\data\raw\img6949_C_2.jpg,1017,833,RGB,JPEG
..\data\raw\img6949_D.jpg,983,820,RGB,JPEG
..\data\raw\img6949_D_2.jpg,978,822,RGB,JPEG
..\data\raw\img6949_E.jpg,978,822,RGB,JPEG
..\data\raw\img6949_F.jpg,994,828,RGB,JPEG
..\data\raw\img6949_F_2.jpg,978,822,RGB,JPEG
..\data\raw\img694_A.jpg,1519,1007,RGB,JPEG
..\data\raw\img694_B.jpg,1502,1007,RGB,JPEG
..\data\raw\img694_C.jpg,1787,1503,RGB,JPEG
..\data\raw\img6950_A.jpg,1177,960,RGB,JPEG
..\data\raw\img6950_B.jpg,1151,963,RGB,JPEG
..\data\raw\img6951_A.jpg,845,865,RGB,JPEG
..\data\raw\img6951_B.jpg,839,870,RGB,JPEG
..\data\raw\img6952_A.jpg,750,780,RGB,JPEG
..\data\raw\img6952_B.jpg,786,782,RGB,JPEG
..\data\raw\img6952_C.jpg,749,783,RGB,JPEG
..\data\raw\img6952_D.jpg,752,784,RGB,JPEG
..\data\raw\img6953_A.jpg,749,788,RGB,JPEG
..\data\raw\img6953_B.jpg,766,789,RGB,JPEG
..\data\raw\img6953_C.jpg,756,790,RGB,JPEG
..\data\raw\img6953_D.jpg,749,788,RGB,JPEG
..\data\raw\img6954_single.jpg,1720,1552,RGB,JPEG
..\data\raw\img6955_single.jpg,2369,1687,RGB,JPEG
..\data\raw\img6956_single.jpg,2567,1804,RGB,JPEG
..\data\raw\img6957_single.jpg,2566,1662,RGB,JPEG
..\data\raw\img6958_single.jpg,2566,1668,RGB,JPEG
..\data\raw\img6959_single.jpg,2566,1755,RGB,JPEG
..\data\raw\img695_A.jpg,1520,1022,RGB,JPEG
..\data\raw\img695_B.jpg,1493,1018,RGB,JPEG
..\data\raw\img695_C.jpg,1738,1326,RGB,JPEG
..\data\raw\img6960_A.jpg,1483,1075,RGB,JPEG
..\data\raw\img6960_B.jpg,1447,1090,RGB,JPEG
..\data\raw\img6960_B_2.jpg,1447,1096,RGB,JPEG
..\data\raw\img6960_C.jpg,1474,1100,RGB,JPEG
..\data\raw\img6960_F.jpg,1440,1104,RGB,JPEG
..\data\raw\img6961_single.jpg,2567,1566,RGB,JPEG
..\data\raw\img6963_A.jpg,1132,1146,RGB,JPEG
..\data\raw\img6963_B.jpg,976,1064,RGB,JPEG
..\data\raw\img6963_D.jpg,996,1039,RGB,JPEG
..\data\raw\img6964_single.jpg,2337,2164,RGB,JPEG
..\data\raw\img6965_single.jpg,2363,1796,RGB,JPEG
..\data\raw\img6966_single.jpg,2369,2159,RGB,JPEG
..\data\raw\img6967_A.jpg,1505,1238,RGB,JPEG
..\data\raw\img6967_B.jpg,1529,1234,RGB,JPEG
..\data\raw\img6967_B_2.jpg,1544,1243,RGB,JPEG
..\data\raw\img6967_C.jpg,1547,1197,RGB,JPEG
..\data\raw\img6968_single.jpg,1720,1399,RGB,JPEG
..\data\raw\img6969_A.jpg,1508,1150,RGB,JPEG
..\data\raw\img6969_B.jpg,1540,1160,RGB,JPEG
..\data\raw\img6969_C.jpg,1517,1145,RGB,JPEG
..\data\raw\img6969_D.jpg,1500,1162,RGB,JPEG
..\data\raw\img6969_E.jpg,1514,1162,RGB,JPEG
..\data\raw\img6969_F.jpg,1499,1168,RGB,JPEG
..\data\raw\img696_single.jpg,1720,1156,RGB,JPEG
..\data\raw\img6970_single.jpg,1720,1354,RGB,JPEG
..\data\raw\img6971_A.jpg,1313,1060,RGB,JPEG
..\data\raw\img6971_B.jpg,1684,1046,RGB,JPEG
..\data\raw\img6971_C.jpg,1305,1026,RGB,JPEG
..\data\raw\img6971_D.jpg,1287,1030,RGB,JPEG
..\data\raw\img6972_A.jpg,1485,1142,RGB,JPEG
..\data\raw\img6972_B.jpg,1534,1151,RGB,JPEG
..\data\raw\img6972_C.jpg,1501,1160,RGB,JPEG
..\data\raw\img6972_D.jpg,1524,1173,RGB,JPEG
..\data\raw\img6972_E.jpg,1494,1161,RGB,JPEG
..\data\raw\img6972_F.jpg,1514,1166,RGB,JPEG
..\data\raw\img6973_B.jpg,1532,1029,RGB,JPEG
..\data\raw\img6973_C.jpg,1304,1042,RGB,JPEG
..\data\raw\img6973_D.jpg,1283,1042,RGB,JPEG
..\data\raw\img6974_A.jpg,1524,1268,RGB,JPEG
..\data\raw\img6974_B.jpg,1479,1270,RGB,JPEG
..\data\raw\img6975_A.jpg,1492,1286,RGB,JPEG
..\data\raw\img6975_B.jpg,1508,1288,RGB,JPEG
..\data\raw\img6976_A.jpg,1519,1137,RGB,JPEG
..\data\raw\img6976_B.jpg,1526,1135,RGB,JPEG
..\data\raw\img6976_C.jpg,1508,1131,RGB,JPEG
..\data\raw\img6976_D.jpg,1513,1137,RGB,JPEG
..\data\raw\img6977_A.jpg,1599,1215,RGB,JPEG
..\data\raw\img6977_B.jpg,1444,1185,RGB,JPEG
..\data\raw\img6977_C.jpg,1463,1211,RGB,JPEG
..\data\raw\img6978_single.jpg,1720,1134,RGB,JPEG
..\data\raw\img6979_A.jpg,1115,836,RGB,JPEG
..\data\raw\img6979_B.jpg,1222,858,RGB,JPEG
..\data\raw\img697_A.jpg,1526,1038,RGB,JPEG
..\data\raw\img697_A_2.jpg,1531,1042,RGB,JPEG
..\data\raw\img697_B.jpg,1500,1024,RGB,JPEG
..\data\raw\img697_B_2.jpg,1503,1022,RGB,JPEG
..\data\raw\img697_C.jpg,1853,1394,RGB,JPEG
..\data\raw\img6980_single.jpg,1719,1313,RGB,JPEG
..\data\raw\img6981_B.jpg,1387,1142,RGB,JPEG
..\data\raw\img6982_A.jpg,1299,451,RGB,JPEG
..\data\raw\img6982_B.jpg,489,443,RGB,JPEG
..\data\raw\img6982_C.jpg,510,451,RGB,JPEG
..\data\raw\img6982_D.jpg,911,581,RGB,JPEG
..\data\raw\img6982_E.jpg,642,571,RGB,JPEG
..\data\raw\img6983_A.jpg,1156,912,RGB,JPEG
..\data\raw\img6983_B.jpg,1180,912,RGB,JPEG
..\data\raw\img6983_C.jpg,1125,902,RGB,JPEG
..\data\raw\img6983_D.jpg,1181,911,RGB,JPEG
..\data\raw\img6984_A.jpg,577,1614,RGB,JPEG
..\data\raw\img6984_B.jpg,663,1625,RGB,JPEG
..\data\raw\img6984_C.jpg,645,1578,RGB,JPEG
..\data\raw\img6984_D.jpg,644,1626,RGB,JPEG
..\data\raw\img6984_E.jpg,644,1660,RGB,JPEG
..\data\raw\img6985_A.jpg,999,1115,RGB,JPEG
..\data\raw\img6985_B.jpg,1002,1114,RGB,JPEG
..\data\raw\img6985_C.jpg,999,1139,RGB,JPEG
..\data\raw\img6985_D.jpg,715,679,RGB,JPEG
..\data\raw\img6985_E.jpg,730,683,RGB,JPEG
..\data\raw\img6985_F.jpg,778,683,RGB,JPEG
..\data\raw\img6985_G.jpg,765,681,RGB,JPEG
..\data\raw\img6986_A.jpg,3016,1425,RGB,JPEG
..\data\raw\img6986_A_2.jpg,3006,1308,RGB,JPEG
..\data\raw\img6986_B.jpg,708,597,RGB,JPEG
..\data\raw\img6986_C.jpg,731,603,RGB,JPEG
..\data\raw\img6987_A.jpg,1161,929,RGB,JPEG
..\data\raw\img6987_B.jpg,1166,931,RGB,JPEG
..\data\raw\img6987_C.jpg,1156,925,RGB,JPEG
..\data\raw\img6987_D.jpg,1159,923,RGB,JPEG
..\data\raw\img6988_A.jpg,997,745,RGB,JPEG
..\data\raw\img6988_B.jpg,1008,761,RGB,JPEG
..\data\raw\img6988_C.jpg,1001,753,RGB,JPEG
..\data\raw\img6988_D.jpg,992,753,RGB,JPEG
..\data\raw\img6988_E.jpg,999,757,RGB,JPEG
..\data\raw\img6988_F.jpg,994,756,RGB,JPEG
..\data\raw\img6989_A.jpg,1013,989,RGB,JPEG
..\data\raw\img6989_B.jpg,1000,1009,RGB,JPEG
..\data\raw\img6989_C.jpg,977,993,RGB,JPEG
..\data\raw\img6989_D.jpg,998,1005,RGB,JPEG
..\data\raw\img6989_E.jpg,1022,1001,RGB,JPEG
..\data\raw\img6989_F.jpg,985,999,RGB,JPEG
..\data\raw\img6989_F_2.jpg,980,1040,RGB,JPEG
..\data\raw\img6989_F_3.jpg,1000,1036,RGB,JPEG
..\data\raw\img6989_G.jpg,992,1031,RGB,JPEG
..\data\raw\img6989_H.jpg,1000,1036,RGB,JPEG
..\data\raw\img6989_I.jpg,980,1040,RGB,JPEG
..\data\raw\img698_single.jpg,1720,1185,RGB,JPEG
..\data\raw\img6990_A.jpg,1012,1006,RGB,JPEG
..\data\raw\img6990_B.jpg,1008,1015,RGB,JPEG
..\data\raw\img6990_C.jpg,975,1016,RGB,JPEG
..\data\raw\img6990_D.jpg,1009,1012,RGB,JPEG
..\data\raw\img6990_E.jpg,1013,995,RGB,JPEG
..\data\raw\img6990_F.jpg,978,1004,RGB,JPEG
..\data\raw\img6990_G.jpg,990,991,RGB,JPEG
..\data\raw\img6990_H.jpg,998,992,RGB,JPEG
..\data\raw\img6990_I.jpg,982,993,RGB,JPEG
..\data\raw\img6991_A.jpg,1216,857,RGB,JPEG
..\data\raw\img6991_B.jpg,1131,850,RGB,JPEG
..\data\raw\img6991_C.jpg,1123,883,RGB,JPEG
..\data\raw\img6991_D.jpg,1092,876,RGB,JPEG
..\data\raw\img6992_A.jpg,1140,916,RGB,JPEG
..\data\raw\img6992_B.jpg,1301,938,RGB,JPEG
..\data\raw\img6993_A.jpg,1366,1001,RGB,JPEG
..\data\raw\img6993_B.jpg,1365,1017,RGB,JPEG
..\data\raw\img6993_C.jpg,1359,1008,RGB,JPEG
..\data\raw\img6993_D.jpg,1349,1016,RGB,JPEG
..\data\raw\img6994_A.jpg,1462,1125,RGB,JPEG
..\data\raw\img6994_B.jpg,767,1132,RGB,JPEG
..\data\raw\img6995_A.jpg,1456,1002,RGB,JPEG
..\data\raw\img6995_B.jpg,1443,1001,RGB,JPEG
..\data\raw\img6995_C.jpg,1453,1056,RGB,JPEG
..\data\raw\img6995_D.jpg,1432,1090,RGB,JPEG
..\data\raw\img6996_A.jpg,1043,809,RGB,JPEG
..\data\raw\img6996_B.jpg,1025,811,RGB,JPEG
..\data\raw\img6996_C.jpg,640,810,RGB,JPEG
..\data\raw\img6996_D.jpg,610,812,RGB,JPEG
..\data\raw\img6997_A.jpg,1221,891,RGB,JPEG
..\data\raw\img6997_B.jpg,1212,886,RGB,JPEG
..\data\raw\img6997_B_2.jpg,1490,900,RGB,JPEG
..\data\raw\img6997_D.jpg,1480,890,RGB,JPEG
..\data\raw\img6997_D_2.jpg,1212,886,RGB,JPEG
..\data\raw\img6998_A.jpg,1340,1033,RGB,JPEG
..\data\raw\img6998_B.jpg,1348,1036,RGB,JPEG
..\data\raw\img6998_C.jpg,1343,1034,RGB,JPEG
..\data\raw\img6998_D.jpg,1347,1039,RGB,JPEG
..\data\raw\img6999_A.jpg,1463,1103,RGB,JPEG
..\data\raw\img6999_B.jpg,1480,1101,RGB,JPEG
..\data\raw\img6999_C.jpg,1467,1105,RGB,JPEG
..\data\raw\img6999_D.jpg,1467,1122,RGB,JPEG
..\data\raw\img699_A.jpg,1522,996,RGB,JPEG
..\data\raw\img699_B.jpg,1509,992,RGB,JPEG
..\data\raw\img699_C.jpg,1746,1343,RGB,JPEG
..\data\raw\img699_C_2.jpg,1702,1344,RGB,JPEG
..\data\raw\img69_A.jpg,1718,916,RGB,JPEG
..\data\raw\img69_B.jpg,1717,920,RGB,JPEG
..\data\raw\img6_A.jpg,1717,1470,RGB,JPEG
..\data\raw\img7000_A.jpg,1361,1129,RGB,JPEG
..\data\raw\img7000_B.jpg,1369,1133,RGB,JPEG
..\data\raw\img7001_A.jpg,1039,805,RGB,JPEG
..\data\raw\img7001_B.jpg,1030,792,RGB,JPEG
..\data\raw\img7001_C.jpg,1034,807,RGB,JPEG
..\data\raw\img7001_D.jpg,1033,790,RGB,JPEG
..\data\raw\img7001_E.jpg,1002,807,RGB,JPEG
..\data\raw\img7001_F.jpg,1017,806,RGB,JPEG
..\data\raw\img7002_A.jpg,1349,776,RGB,JPEG
..\data\raw\img7002_B.jpg,1357,777,RGB,JPEG
..\data\raw\img7003_A.jpg,1339,799,RGB,JPEG
..\data\raw\img7003_B.jpg,1344,801,RGB,JPEG
..\data\raw\img7004_A.jpg,1416,2073,RGB,JPEG
..\data\raw\img7004_B.jpg,1229,1033,RGB,JPEG
..\data\raw\img7004_C.jpg,1237,1007,RGB,JPEG
..\data\raw\img7004_D.jpg,1237,1007,RGB,JPEG
..\data\raw\img7005_A.jpg,947,773,RGB,JPEG
..\data\raw\img7005_B.jpg,963,773,RGB,JPEG
..\data\raw\img7005_C.jpg,964,772,RGB,JPEG
..\data\raw\img7006_A.jpg,970,776,RGB,JPEG
..\data\raw\img7006_B.jpg,958,783,RGB,JPEG
..\data\raw\img7006_C.jpg,952,781,RGB,JPEG
..\data\raw\img7007_A.jpg,1359,895,RGB,JPEG
..\data\raw\img7007_B.jpg,1369,894,RGB,JPEG
..\data\raw\img7007_C.jpg,1351,878,RGB,JPEG
..\data\raw\img7007_D.jpg,1357,887,RGB,JPEG
..\data\raw\img7008_A.jpg,1381,912,RGB,JPEG
..\data\raw\img7008_B.jpg,973,917,RGB,JPEG
..\data\raw\img7008_C.jpg,1363,896,RGB,JPEG
..\data\raw\img7008_D.jpg,955,902,RGB,JPEG
..\data\raw\img7009_single.jpg,1524,1142,RGB,JPEG
..\data\raw\img700_single.jpg,1720,1325,RGB,JPEG
..\data\raw\img7010_A.jpg,1352,1240,RGB,JPEG
..\data\raw\img7010_B.jpg,1339,1243,RGB,JPEG
..\data\raw\img7011_B.jpg,1212,843,RGB,JPEG
..\data\raw\img7011_C.jpg,1298,832,RGB,JPEG
..\data\raw\img7012_A.jpg,663,383,RGB,JPEG
..\data\raw\img7012_B.jpg,666,380,RGB,JPEG
..\data\raw\img7012_C.jpg,639,380,RGB,JPEG
..\data\raw\img7012_D.jpg,668,387,RGB,JPEG
..\data\raw\img7012_E.jpg,643,836,RGB,JPEG
..\data\raw\img7012_F.jpg,665,837,RGB,JPEG
..\data\raw\img7012_F_2.jpg,687,842,RGB,JPEG
..\data\raw\img7012_G.jpg,657,838,RGB,JPEG
..\data\raw\img7012_H.jpg,659,840,RGB,JPEG
..\data\raw\img7013_single.jpg,1720,778,RGB,JPEG
..\data\raw\img7014_single.jpg,1719,1275,RGB,JPEG
..\data\raw\img7015_A.jpg,1534,1252,RGB,JPEG
..\data\raw\img7015_B.jpg,1516,1285,RGB,JPEG
..\data\raw\img7015_C.jpg,1542,1176,RGB,JPEG
..\data\raw\img7015_D.jpg,1498,1185,RGB,JPEG
..\data\raw\img7015_E.jpg,1509,1156,RGB,JPEG
..\data\raw\img7015_F.jpg,1497,1139,RGB,JPEG
..\data\raw\img7016_single.jpg,1720,999,RGB,JPEG
..\data\raw\img7017_A.jpg,2368,1764,RGB,JPEG
..\data\raw\img7017_B.jpg,2366,1777,RGB,JPEG
..\data\raw\img7018_A.jpg,1719,953,RGB,JPEG
..\data\raw\img7018_B.jpg,1718,930,RGB,JPEG
..\data\raw\img7018_C.jpg,1719,981,RGB,JPEG
..\data\raw\img7019_single.jpg,1720,988,RGB,JPEG
..\data\raw\img701_A.jpg,1464,1180,RGB,JPEG
..\data\raw\img701_B.jpg,1529,1227,RGB,JPEG
..\data\raw\img7020_single.jpg,1719,1170,RGB,JPEG
..\data\raw\img7021_A.jpg,1520,1365,RGB,JPEG
..\data\raw\img7021_B.jpg,1550,1396,RGB,JPEG
..\data\raw\img7021_C.jpg,1529,1256,RGB,JPEG
..\data\raw\img7021_D.jpg,1497,1200,RGB,JPEG
..\data\raw\img7021_D_2.jpg,1502,1200,RGB,JPEG
..\data\raw\img7021_E.jpg,1519,1271,RGB,JPEG
..\data\raw\img7021_F.jpg,1518,1262,RGB,JPEG
..\data\raw\img7022_A.jpg,1718,1413,RGB,JPEG
..\data\raw\img7022_B.jpg,1717,1460,RGB,JPEG
..\data\raw\img7022_C.jpg,1716,1381,RGB,JPEG
..\data\raw\img7023_single.jpg,3059,2263,RGB,JPEG
..\data\raw\img7025_single.jpg,3057,2231,RGB,JPEG
..\data\raw\img7026_B.jpg,1715,1505,RGB,JPEG
..\data\raw\img7027_single.jpg,1721,1439,RGB,JPEG
..\data\raw\img7028_A.jpg,1571,1258,RGB,JPEG
..\data\raw\img7028_B.jpg,1434,1261,RGB,JPEG
..\data\raw\img7029_A.jpg,1533,1242,RGB,JPEG
..\data\raw\img7029_B.jpg,1461,1244,RGB,JPEG
..\data\raw\img702_C.jpg,409,657,RGB,JPEG
..\data\raw\img702_single.jpg,1414,886,RGB,JPEG
..\data\raw\img7030_A.jpg,1584,1106,RGB,JPEG
..\data\raw\img7030_B.jpg,1336,1105,RGB,JPEG
..\data\raw\img7030_C.jpg,1460,1178,RGB,JPEG
..\data\raw\img7030_D.jpg,1579,1148,RGB,JPEG
..\data\raw\img7030_E.jpg,1332,1136,RGB,JPEG
..\data\raw\img7030_F.jpg,1353,1121,RGB,JPEG
..\data\raw\img7031_A.jpg,1703,625,RGB,JPEG
..\data\raw\img7031_B.jpg,1718,603,RGB,JPEG
..\data\raw\img7031_C.jpg,1719,316,RGB,JPEG
..\data\raw\img7032_single.jpg,1720,1840,RGB,JPEG
..\data\raw\img7033_single.jpg,1720,1564,RGB,JPEG
..\data\raw\img7034_A.jpg,1418,1260,RGB,JPEG
..\data\raw\img7034_B.jpg,1521,1250,RGB,JPEG
..\data\raw\img7034_C.jpg,1452,1274,RGB,JPEG
..\data\raw\img7034_D.jpg,1426,1270,RGB,JPEG
..\data\raw\img7035_A.jpg,1499,1388,RGB,JPEG
..\data\raw\img7035_B.jpg,1511,1376,RGB,JPEG
..\data\raw\img7035_B_2.jpg,1482,1266,RGB,JPEG
..\data\raw\img7035_C.jpg,1468,1252,RGB,JPEG
..\data\raw\img7035_D.jpg,1482,1266,RGB,JPEG
..\data\raw\img7036_single.jpg,984,308,RGB,JPEG
..\data\raw\img7037_A.jpg,1474,1451,RGB,JPEG
..\data\raw\img7037_B.jpg,1448,1473,RGB,JPEG
..\data\raw\img7037_C.jpg,1459,1492,RGB,JPEG
..\data\raw\img7037_D.jpg,1470,1466,RGB,JPEG
..\data\raw\img7039_single.jpg,1720,4286,RGB,JPEG
..\data\raw\img703_single.jpg,1672,1314,RGB,JPEG
..\data\raw\img7040_single.jpg,1711,1148,RGB,JPEG
..\data\raw\img7041_single.jpg,3002,4525,RGB,JPEG
..\data\raw\img7042_A.jpg,1367,1541,RGB,JPEG
..\data\raw\img7042_B.jpg,1357,1471,RGB,JPEG
..\data\raw\img7042_C.jpg,1328,1446,RGB,JPEG
..\data\raw\img7042_D.jpg,1379,1485,RGB,JPEG
..\data\raw\img7042_D_2.jpg,1328,1446,RGB,JPEG
..\data\raw\img7043_single.jpg,1711,1143,RGB,JPEG
..\data\raw\img7044_A.jpg,1710,1123,RGB,JPEG
..\data\raw\img7044_B.jpg,1706,1159,RGB,JPEG
..\data\raw\img7045_A.jpg,1710,1164,RGB,JPEG
..\data\raw\img7045_B.jpg,1709,1218,RGB,JPEG
..\data\raw\img7045_B_2.jpg,1709,1124,RGB,JPEG
..\data\raw\img7045_C.jpg,1709,1124,RGB,JPEG
..\data\raw\img7046_B.jpg,1058,2277,RGB,JPEG
..\data\raw\img7046_C.jpg,840,996,RGB,JPEG
..\data\raw\img7046_D.jpg,938,1592,RGB,JPEG
..\data\raw\img7046_E.jpg,855,1600,RGB,JPEG
..\data\raw\img7047_A.jpg,3055,1000,RGB,JPEG
..\data\raw\img7047_B.jpg,3055,899,RGB,JPEG
..\data\raw\img7047_B_2.jpg,3055,904,RGB,JPEG
..\data\raw\img7047_C.jpg,977,1002,RGB,JPEG
..\data\raw\img7047_D.jpg,3054,832,RGB,JPEG
..\data\raw\img7048_A.jpg,1088,1086,RGB,JPEG
..\data\raw\img7048_B.jpg,1088,1086,RGB,JPEG
..\data\raw\img7049_A.jpg,1340,903,RGB,JPEG
..\data\raw\img7049_B.jpg,1357,904,RGB,JPEG
..\data\raw\img704_single.jpg,1681,1355,RGB,JPEG
..\data\raw\img7050_A.jpg,1365,912,RGB,JPEG
..\data\raw\img7051_A.jpg,1370,889,RGB,JPEG
..\data\raw\img7051_B.jpg,1361,890,RGB,JPEG
..\data\raw\img7052_single.jpg,1699,1096,RGB,JPEG
..\data\raw\img7053_A.jpg,1358,845,RGB,JPEG
..\data\raw\img7053_B.jpg,1351,867,RGB,JPEG
..\data\raw\img7053_C.jpg,1343,886,RGB,JPEG
..\data\raw\img7053_C_2.jpg,1319,875,RGB,JPEG
..\data\raw\img7053_D.jpg,1319,875,RGB,JPEG
..\data\raw\img7053_D_2.jpg,1343,962,RGB,JPEG
..\data\raw\img7053_E.jpg,1343,962,RGB,JPEG
..\data\raw\img7053_E_2.jpg,1348,946,RGB,JPEG
..\data\raw\img7054_A.jpg,1347,854,RGB,JPEG
..\data\raw\img7054_B.jpg,1385,872,RGB,JPEG
..\data\raw\img7054_C.jpg,1348,886,RGB,JPEG
..\data\raw\img7054_D.jpg,1351,881,RGB,JPEG
..\data\raw\img7054_D_2.jpg,1342,955,RGB,JPEG
..\data\raw\img7054_D_3.jpg,1359,929,RGB,JPEG
..\data\raw\img7054_E.jpg,1359,929,RGB,JPEG
..\data\raw\img7055_A.jpg,1401,1131,RGB,JPEG
..\data\raw\img7055_A_2.jpg,1398,1118,RGB,JPEG
..\data\raw\img7055_B.jpg,1409,1145,RGB,JPEG
..\data\raw\img7055_C.jpg,1300,2564,RGB,JPEG
..\data\raw\img7056_A.jpg,1505,1305,RGB,JPEG
..\data\raw\img7056_B.jpg,1511,1307,RGB,JPEG
..\data\raw\img7056_B_2.jpg,1505,1305,RGB,JPEG
..\data\raw\img7057_A.jpg,1714,1492,RGB,JPEG
..\data\raw\img7057_B.jpg,1716,1422,RGB,JPEG
..\data\raw\img7058_A.jpg,1717,1758,RGB,JPEG
..\data\raw\img7058_B.jpg,1718,1895,RGB,JPEG
..\data\raw\img7059_A.jpg,1718,1259,RGB,JPEG
..\data\raw\img7059_B.jpg,1718,1305,RGB,JPEG
..\data\raw\img7059_B_2.jpg,1718,1313,RGB,JPEG
..\data\raw\img705_A.jpg,1890,1457,RGB,JPEG
..\data\raw\img705_B.jpg,1618,1462,RGB,JPEG
..\data\raw\img7060_single.jpg,1703,885,RGB,JPEG
..\data\raw\img7061_A.jpg,1377,1377,RGB,JPEG
..\data\raw\img7061_B.jpg,1618,1395,RGB,JPEG
..\data\raw\img7063_A.jpg,1510,1222,RGB,JPEG
..\data\raw\img7063_B.jpg,1496,1224,RGB,JPEG
..\data\raw\img7064_single.jpg,1720,1330,RGB,JPEG
..\data\raw\img7065_A.jpg,1501,1111,RGB,JPEG
..\data\raw\img7065_B.jpg,1555,1108,RGB,JPEG
..\data\raw\img7065_C.jpg,1492,1100,RGB,JPEG
..\data\raw\img7065_D.jpg,1531,1105,RGB,JPEG
..\data\raw\img7066_A.jpg,1620,1260,RGB,JPEG
..\data\raw\img7066_B.jpg,1525,1269,RGB,JPEG
..\data\raw\img7066_C.jpg,1505,1276,RGB,JPEG
..\data\raw\img7067_B.jpg,997,990,RGB,JPEG
..\data\raw\img7067_B_2.jpg,1024,951,RGB,JPEG
..\data\raw\img7067_C.jpg,964,977,RGB,JPEG
..\data\raw\img7067_D.jpg,1038,978,RGB,JPEG
..\data\raw\img7067_D_2.jpg,1026,990,RGB,JPEG
..\data\raw\img7067_D_3.jpg,1021,980,RGB,JPEG
..\data\raw\img7067_D_4.jpg,961,981,RGB,JPEG
..\data\raw\img7067_F.jpg,961,981,RGB,JPEG
..\data\raw\img7067_G.jpg,965,959,RGB,JPEG
..\data\raw\img7067_G_2.jpg,1001,986,RGB,JPEG
..\data\raw\img7067_H.jpg,1025,981,RGB,JPEG
..\data\raw\img7067_H_2.jpg,970,977,RGB,JPEG
..\data\raw\img7067_H_3.jpg,974,988,RGB,JPEG
..\data\raw\img7068_A.jpg,774,2123,RGB,JPEG
..\data\raw\img7068_B.jpg,730,2167,RGB,JPEG
..\data\raw\img7068_C.jpg,739,2178,RGB,JPEG
..\data\raw\img7068_common.jpg,3043,127,RGB,JPEG
..\data\raw\img7068_common_2.jpg,2704,102,RGB,JPEG
..\data\raw\img7068_D.jpg,706,2189,RGB,JPEG
..\data\raw\img7069_A.jpg,1349,1022,RGB,JPEG
..\data\raw\img7069_B.jpg,1116,1023,RGB,JPEG
..\data\raw\img706_single.jpg,1672,1250,RGB,JPEG
..\data\raw\img7070_A.jpg,1508,1191,RGB,JPEG
..\data\raw\img7070_B.jpg,1514,1193,RGB,JPEG
..\data\raw\img7071_single.jpg,1720,1413,RGB,JPEG
..\data\raw\img7072_A.jpg,1230,1109,RGB,JPEG
..\data\raw\img7072_B.jpg,1104,1111,RGB,JPEG
..\data\raw\img7073_A.jpg,1524,1024,RGB,JPEG
..\data\raw\img7073_B.jpg,1510,1033,RGB,JPEG
..\data\raw\img7073_C.jpg,1539,1060,RGB,JPEG
..\data\raw\img7073_D.jpg,1499,1062,RGB,JPEG
..\data\raw\img7073_E.jpg,1492,1018,RGB,JPEG
..\data\raw\img7074_A.jpg,1517,1232,RGB,JPEG
..\data\raw\img7074_B.jpg,1521,1237,RGB,JPEG
..\data\raw\img7074_C.jpg,1506,1234,RGB,JPEG
..\data\raw\img7074_D.jpg,1505,1239,RGB,JPEG
..\data\raw\img7075_single.jpg,1721,1354,RGB,JPEG
..\data\raw\img7076_A.jpg,1149,1074,RGB,JPEG
..\data\raw\img7076_B.jpg,1149,1074,RGB,JPEG
..\data\raw\img7077_A.jpg,1300,913,RGB,JPEG
..\data\raw\img7077_B.jpg,857,913,RGB,JPEG
